accident_index,accident_y,speed_limit,vehicle_type,date,day_of_week,accident_severity,road_type,longitude,latitude,number_of_vehicles,time,geometry
2019010199772,2019,30,1,15/08/2019,5,3,6,-0.151593,51.51874,1,19:03:00.000,POINT (528345.7733493812 181599.1780247411)
2019010199792,2019,30,1,15/08/2019,5,3,2,-0.126553,51.516005,2,22:35:00.000,POINT (530090.7868875196 181339.2145198507)
2019010199800,2019,30,1,16/08/2019,6,3,6,0.15286,51.551389,2,02:55:00.000,POINT (549360.8934538933 185807.235027154)
2019010199803,2019,30,1,16/08/2019,6,3,3,-0.128423,51.446782,2,15:55:00.000,POINT (530157.8191886322 173638.0904513742)
2019010199824,2019,30,1,16/08/2019,6,3,1,-0.224863,51.492346,2,07:55:00.000,POINT (523333.5945843584 178538.1860518588)
2019010199838,2019,20,1,02/08/2019,6,3,6,-0.042132,51.474401,2,09:00:00.000,POINT (536071.8094564371 176866.0992615774)
2019010199851,2019,20,1,16/08/2019,6,3,6,-0.076414,51.502568,2,08:54:00.000,POINT (533608.8004161649 179935.2342909707)
2019010199858,2019,30,1,16/08/2019,6,3,3,-0.286361,51.467694,2,11:00:00.000,POINT (519128.6112687818 175695.0335040065)
2019010199879,2019,20,1,15/08/2019,5,3,6,-0.098355,51.492629,2,18:55:00.000,POINT (532114.7604279072 178790.1976299201)
2019010199892,2019,30,1,16/08/2019,6,3,3,-0.063513,51.509477,2,08:40:00.000,POINT (534483.8277438836 180727.1423448583)
2019010199919,2019,20,1,15/08/2019,5,3,6,-0.206459,51.523729,2,09:03:00.000,POINT (524525.6583964016 182059.2575266145)
2019010199923,2019,30,1,16/08/2019,6,3,6,-0.013191,51.475317,2,16:20:00.000,POINT (538078.8378813959 177022.0985645136)
2019010199923,2019,30,1,16/08/2019,6,3,6,-0.013191,51.475317,2,16:20:00.000,POINT (538078.8378813959 177022.0985645136)
2019010199941,2019,20,1,16/08/2019,6,3,6,-0.075926,51.546273,2,18:05:00.000,POINT (533514.8663219333 184796.2498027427)
2019010199950,2019,30,1,16/08/2019,6,3,9,-0.046252,51.521835,2,11:58:00.000,POINT (535644.9023022477 182133.2159804712)
2019010199952,2019,20,1,16/08/2019,6,3,3,-0.024235,51.527617,2,19:10:00.000,POINT (537154.9127594783 182817.199541945)
2019010199987,2019,20,1,17/08/2019,7,2,6,-0.148812,51.542878,2,00:18:00.000,POINT (528470.7990007518 184288.3001890215)
2019010200032,2019,30,1,14/08/2019,4,3,1,-0.030715,51.483382,2,09:20:00.000,POINT (536837.7953212054 177886.0625882614)
2019010200037,2019,30,1,17/08/2019,7,3,2,-0.127301,51.547653,2,10:36:00.000,POINT (529948.8070853114 184857.2649476653)
2019010200038,2019,20,1,17/08/2019,7,3,6,-0.088647,51.549377,2,09:55:00.000,POINT (532623.8272919047 185118.3016626813)
2019010200039,2019,30,1,17/08/2019,7,2,6,-0.130788,51.489328,2,08:55:00.000,POINT (529872.7136624075 178365.1281220362)
2019010200094,2019,30,1,17/08/2019,7,3,6,-0.078201,51.429575,2,13:02:00.000,POINT (533697.798104777 171815.0085768689)
2019010200136,2019,30,1,17/08/2019,7,2,6,-0.191343,51.471159,1,21:45:00.000,POINT (525718.7145724953 176239.0663166976)
2019010200185,2019,30,1,18/08/2019,1,3,6,0.154931,51.529561,1,10:25:00.000,POINT (549575.9765019737 183384.1979872338)
2019010200205,2019,30,1,17/08/2019,7,3,6,-0.055604,51.51449,2,22:40:00.000,POINT (535017.8333327029 181299.1518207125)
2019010200302,2019,30,1,18/08/2019,1,2,6,-0.055605,51.521909,2,23:45:00.000,POINT (534995.8419192854 182124.1617193958)
2019010200307,2019,30,1,19/08/2019,2,3,1,-0.125361,51.494853,2,06:30:00.000,POINT (530233.7369217667 178989.1591739401)
2019010200312,2019,30,1,19/08/2019,2,2,6,-0.170334,51.53916,2,07:50:00.000,POINT (526988.7708989509 183837.2959235032)
2019010200312,2019,30,1,19/08/2019,2,2,6,-0.170334,51.53916,2,07:50:00.000,POINT (526988.7708989509 183837.2959235032)
2019010200313,2019,30,1,19/08/2019,2,3,3,-0.03582,51.47586,2,07:10:00.000,POINT (536505.7912399223 177040.0821756232)
2019010200322,2019,20,1,19/08/2019,2,3,6,-0.141952,51.518354,2,08:45:00.000,POINT (529015.7379925179 181573.1926241285)
2019010200363,2019,20,1,19/08/2019,2,3,6,-0.12505,51.416,2,11:25:00.000,POINT (530479.7986793447 170221.0618532681)
2019010200368,2019,30,1,19/08/2019,2,2,6,-0.25429,51.465252,2,08:40:00.000,POINT (521362.6331638439 175476.0837500077)
2019010200378,2019,30,1,19/08/2019,2,3,6,0.176693,51.474068,2,14:45:00.000,POINT (551268.8964075935 177258.1381688087)
2019010200380,2019,30,1,17/07/2019,4,3,9,-0.028229,51.469554,2,21:05:00.000,POINT (537051.8114417837 176353.0149294232)
2019010200388,2019,30,1,08/08/2019,5,2,6,0.07089,51.438682,2,17:00:00.000,POINT (544032.8356040756 173110.0973835632)
2019010200392,2019,30,1,27/06/2019,5,2,6,-0.127294,51.465586,1,17:21:00.000,POINT (530182.8038530698 175731.1480470858)
2019010200395,2019,30,1,15/08/2019,5,3,2,-0.124444,51.516115,2,11:30:00.000,POINT (530236.8002702062 181355.1950731086)
2019010200428,2019,30,1,19/08/2019,2,2,3,-0.118721,51.475916,2,14:00:00.000,POINT (530748.7610883876 176895.134139735)
2019010200429,2019,30,1,18/08/2019,1,3,6,-0.147343,51.64785,2,10:30:00.000,POINT (528276.8087825784 195964.3111833097)
2019010200450,2019,20,1,19/08/2019,2,3,6,-0.070368,51.488781,2,17:32:00.000,POINT (534068.8216154053 178413.1321162705)
2019010200456,2019,30,1,19/08/2019,2,3,6,0.013422,51.518146,2,19:58:00.000,POINT (539795.9101028235 181835.2180314765)
2019010200464,2019,30,1,19/08/2019,2,2,6,0.00013,51.391996,2,19:08:00.000,POINT (539256.8488433219 167781.9648121057)
2019010200470,2019,30,1,19/08/2019,2,3,3,-0.167195,51.517888,2,21:40:00.000,POINT (527265.7066838375 181477.2061194298)
2019010200492,2019,30,1,20/08/2019,3,3,3,-0.020274,51.439771,2,06:00:00.000,POINT (537693.825088897 173056.0243569053)
2019010200504,2019,30,1,02/08/2019,6,3,6,0.176299,51.565561,2,16:47:00.000,POINT (550938.9131891845 187431.2489442377)
2019010200519,2019,20,1,20/08/2019,3,3,6,-0.060799,51.481087,2,08:00:00.000,POINT (534755.7932444552 177575.0974238388)
2019010200525,2019,30,1,19/08/2019,2,2,6,-0.269114,51.401813,2,12:20:00.000,POINT (520499.610721597 168396.96837804)
2019010200535,2019,20,1,20/08/2019,3,3,6,-0.071393,51.461415,2,09:10:00.000,POINT (534077.8199171426 175368.1014689812)
2019010200562,2019,30,1,20/08/2019,3,3,1,-0.300509,51.464725,2,08:08:00.000,POINT (518153.5957461789 175341.9666065073)
2019010200574,2019,30,1,15/08/2019,5,3,6,-0.03319,51.525573,2,22:18:00.000,POINT (536539.8720373473 182573.1661593051)
2019010200591,2019,30,1,18/08/2019,1,2,6,-0.223405,51.490192,2,18:15:00.000,POINT (523440.6203561935 178301.1068598591)
2019010200599,2019,30,1,20/08/2019,3,3,2,-0.13209,51.508908,2,13:00:00.000,POINT (529726.761431639 180540.1823975649)
2019010200601,2019,30,1,20/08/2019,3,3,6,-0.306033,51.513033,2,15:45:00.000,POINT (517645.593082568 180705.1931410425)
2019010200618,2019,30,1,20/08/2019,3,3,6,-0.234512,51.506574,2,19:31:00.000,POINT (522625.6097584784 180104.2095518157)
2019010200620,2019,20,1,20/08/2019,3,3,6,-0.031219,51.568229,2,18:50:00.000,POINT (536548.9185864097 187320.3044503076)
2019010200625,2019,20,1,20/08/2019,3,3,2,-0.04843,51.511377,2,18:35:00.000,POINT (535524.8241311847 180966.2289718838)
2019010200627,2019,30,1,15/08/2019,5,3,6,-0.118581,51.401912,2,18:15:00.000,POINT (530969.8314104357 168665.9822370724)
2019010200632,2019,30,1,20/08/2019,3,2,3,-0.057956,51.487992,2,14:17:00.000,POINT (534932.8268997443 178348.1798189453)
2019010200639,2019,40,1,16/08/2019,6,2,3,-0.153914,51.508058,2,18:19:00.000,POINT (528214.7113859566 180407.2332198495)
2019010200671,2019,30,1,21/08/2019,4,3,6,-0.126765,51.469013,2,06:25:00.000,POINT (530209.7990691494 176113.1795324422)
2019010200684,2019,30,1,21/08/2019,4,3,3,0.048646,51.46026,2,08:20:00.000,POINT (542419.8081837177 175466.0977800744)
2019010200685,2019,20,1,21/08/2019,4,3,3,-0.08381,51.526501,2,07:06:00.000,POINT (533025.8138265726 182583.1891792667)
2019010200686,2019,30,1,21/08/2019,4,3,6,-0.222437,51.478415,2,07:15:00.000,POINT (523539.6176083778 176993.0846363241)
2019010200694,2019,30,1,21/08/2019,4,3,6,0.0246,51.487126,2,07:30:00.000,POINT (540666.8341533038 178407.1585289532)
2019010200704,2019,20,1,21/08/2019,4,3,6,-0.102719,51.540838,2,09:50:00.000,POINT (531672.8290950411 184143.332953799)
2019010200730,2019,30,1,21/08/2019,4,3,6,-0.062777,51.518323,2,09:05:00.000,POINT (534508.859320736 181712.1920724639)
2019010200745,2019,40,1,21/08/2019,4,3,6,-0.054062,51.549967,2,14:42:00.000,POINT (535019.8900390827 185247.1362904449)
2019010200755,2019,20,1,02/08/2019,6,3,9,-0.123875,51.412375,2,17:45:00.000,POINT (530571.8211172572 169820.0464855556)
2019010200767,2019,30,1,21/08/2019,4,3,1,-0.01454,51.529774,2,15:13:00.000,POINT (537820.8825140316 183075.2669923899)
2019010200769,2019,40,1,20/08/2019,3,3,9,-0.027242,51.66306,2,15:55:00.000,POINT (536539.8421540133 197873.2972340689)
2019010200784,2019,30,1,21/08/2019,4,3,3,-0.157298,51.581985,1,16:31:00.000,POINT (527772.7911189587 188622.328994942)
2019010200794,2019,30,1,21/08/2019,4,3,6,-0.38136,51.483045,2,15:15:00.000,POINT (512492.5039324575 177252.0447597394)
2019010200799,2019,30,1,20/08/2019,3,3,9,-0.337528,51.59401,2,08:00:00.000,POINT (515255.5443877325 189660.295512931)
2019010200801,2019,20,1,20/08/2019,3,2,6,-0.173156,51.505436,2,12:08:00.000,POINT (526886.6994450075 180082.151054601)
2019010200808,2019,20,1,15/08/2019,5,2,9,-0.01277,51.547235,1,17:25:00.000,POINT (537890.9029557141 185020.3026505469)
2019010200820,2019,30,1,21/08/2019,4,3,6,0.141433,51.582659,2,07:01:00.000,POINT (548466.870946524 189261.2102680074)
2019010200825,2019,30,1,21/08/2019,4,2,6,-0.125421,51.469845,2,08:55:00.000,POINT (530300.7761628241 176208.0889404078)
2019010200834,2019,30,1,21/08/2019,4,3,2,-0.148844,51.51439,2,23:25:00.000,POINT (528548.7305420465 181120.2621875707)
2019010200845,2019,30,1,11/08/2019,1,2,6,-0.047406,51.44126,2,10:13:00.000,POINT (535803.8150084919 173170.9929918541)
2019010200863,2019,30,1,22/08/2019,5,3,6,-0.010504,51.478841,2,08:57:00.000,POINT (538254.7826059274 177419.038321224)
2019010200865,2019,30,1,13/08/2019,3,3,6,-0.004385,51.536472,2,10:10:00.000,POINT (538504.9169313409 183839.2617416645)
2019010200866,2019,20,1,22/08/2019,5,3,2,-0.068543,51.510828,2,09:05:00.000,POINT (534130.8234840729 180868.1533518762)
2019010200885,2019,20,1,22/08/2019,5,3,3,-0.096564,51.489632,2,10:58:00.000,POINT (532247.7527320614 178460.1544123832)
2019010200887,2019,30,1,22/08/2019,5,2,3,-0.105786,51.435996,2,08:30:00.000,POINT (531761.8165643783 172479.0995516945)
2019010200893,2019,30,1,22/08/2019,5,3,6,-0.241903,51.399807,2,08:20:00.000,POINT (522397.6688517954 168218.9398275263)
2019010200901,2019,30,1,22/08/2019,5,3,6,-0.225592,51.513984,2,20:02:00.000,POINT (523224.6563369524 180943.2065565743)
2019010200905,2019,30,1,22/05/2019,4,3,9,0.184174,51.573338,2,18:00:00.000,POINT (551458.8460662492 188312.3218777165)
2019010200912,2019,20,1,15/08/2019,5,3,6,-0.126068,51.55133,1,10:30:00.000,POINT (530023.8203087737 185268.3518411787)
2019010200922,2019,30,1,21/08/2019,4,3,9,-0.099789,51.452931,2,18:03:00.000,POINT (532129.7771676392 174373.0986447957)
2019010200944,2019,30,1,22/08/2019,5,3,6,-0.136881,51.49144,2,15:50:00.000,POINT (529443.7435588082 178589.2066524975)
2019010200966,2019,30,1,21/08/2019,4,2,6,-0.221135,51.486714,2,08:15:00.000,POINT (523607.6063837977 177918.1646941805)
2019010200988,2019,40,1,22/08/2019,5,3,6,-0.136351,51.485361,3,17:17:00.000,POINT (529497.7448591478 177914.1388237808)
2019010200989,2019,30,1,19/08/2019,2,3,3,-0.124216,51.44515,2,17:14:00.000,POINT (530454.7997243413 173464.0859072453)
2019010200990,2019,30,1,22/08/2019,5,3,3,-0.356294,51.505663,2,17:30:00.000,POINT (514176.4696371859 179806.0799898326)
2019010201002,2019,30,1,22/08/2019,5,3,3,-0.046324,51.510065,2,19:59:00.000,POINT (535674.8510709999 180824.2306349685)
2019010201003,2019,30,1,22/08/2019,5,3,6,-0.153938,51.442178,2,06:15:00.000,POINT (528397.7489135806 173081.1219924127)
2019010201005,2019,20,1,22/08/2019,5,2,2,-0.077122,51.499774,2,14:00:00.000,POINT (533567.8262019709 179623.2431317093)
2019010201009,2019,20,1,22/08/2019,5,3,1,-0.026996,51.50546,2,18:30:00.000,POINT (537029.8330025468 180348.1265872424)
2019010201024,2019,20,1,22/08/2019,5,3,6,-0.076804,51.47002,2,18:20:00.000,POINT (533676.8162233655 176315.1097346923)
2019010201054,2019,20,1,23/08/2019,6,3,6,-0.140746,51.513281,2,07:50:00.000,POINT (529113.7413832158 181011.1811733067)
2019010201094,2019,30,1,23/08/2019,6,3,6,-0.187818,51.464918,2,11:10:00.000,POINT (525980.7032267835 175551.0973442661)
2019010201101,2019,30,1,19/08/2019,2,3,9,-0.35802,51.453216,2,06:45:00.000,POINT (514187.4713115036 173970.9701286395)
2019010201134,2019,20,1,22/08/2019,5,3,6,-0.032027,51.525788,1,18:11:00.000,POINT (536619.9024656186 182599.2438962873)
2019010201147,2019,30,1,23/08/2019,6,2,6,-0.339781,51.475117,3,14:45:00.000,POINT (515399.4971679167 176435.0459211517)
2019010201149,2019,30,1,23/08/2019,6,2,9,-0.098505,51.376759,2,13:45:00.000,POINT (532438.7747891626 165904.9789363187)
2019010201170,2019,30,1,23/08/2019,6,2,6,-0.119791,51.454432,2,18:10:00.000,POINT (530735.7964766168 174504.1492207504)
2019010201211,2019,30,1,23/08/2019,6,3,6,-0.003581,51.579875,2,16:28:00.000,POINT (538428.9173702264 188667.3026704982)
2019010201230,2019,30,1,23/08/2019,6,2,3,-0.11392,51.455794,2,21:15:00.000,POINT (531139.7876118217 174666.0941818288)
2019010201248,2019,30,1,21/08/2019,4,2,6,-0.110907,51.49356,2,19:15:00.000,POINT (531240.7605854131 178871.1671192723)
2019010201259,2019,20,1,23/08/2019,6,3,6,-0.116919,51.531166,2,18:43:00.000,POINT (530715.8257027647 183042.327550791)
2019010201285,2019,20,1,24/08/2019,7,3,6,-0.19508,51.54752,2,12:15:00.000,POINT (525249.7622633931 184724.3413148286)
2019010201290,2019,20,1,23/08/2019,6,3,6,-0.00523,51.553752,2,14:15:00.000,POINT (538393.9129793234 185759.2383460332)
2019010201299,2019,30,1,24/08/2019,7,3,6,-0.195926,51.517776,2,13:00:00.000,POINT (525272.6641471058 181415.218564635)
2019010201311,2019,20,1,06/08/2019,3,3,2,-0.056109,51.545604,1,17:00:00.000,POINT (534890.8658986161 184758.1836482927)
2019010201325,2019,20,1,24/08/2019,7,3,6,-0.178696,51.542464,2,14:31:00.000,POINT (526399.7411354025 184190.2466653909)
2019010201327,2019,30,1,24/08/2019,7,3,6,-0.265324,51.404715,2,15:05:00.000,POINT (520755.5938216 168725.9127423672)
2019010201391,2019,20,1,24/08/2019,7,3,6,-0.077111,51.526383,2,23:59:00.000,POINT (533490.8398593027 182582.2580542067)
2019010201427,2019,30,1,25/08/2019,1,3,3,-0.057929,51.519448,2,12:35:00.000,POINT (534841.8836265152 181846.2104418881)
2019010201488,2019,20,1,28/07/2019,1,3,9,-0.099601,51.538143,2,10:30:00.000,POINT (531896.8294534773 183849.2516169593)
2019010201514,2019,30,1,25/08/2019,1,3,6,-0.043559,51.463274,2,16:00:00.000,POINT (536005.7715091144 175626.1108352841)
2019010201525,2019,30,1,23/08/2019,6,3,6,-0.310931,51.59292,2,22:58:00.000,POINT (517100.5899013378 189581.3075694888)
2019010201571,2019,30,1,23/08/2019,6,3,6,-0.024583,51.474628,2,19:30:00.000,POINT (537289.810387806 176924.0754592147)
2019010201580,2019,30,1,26/08/2019,2,3,3,-0.17298,51.533239,1,11:15:00.000,POINT (526821.7209443933 183174.2679727386)
2019010201624,2019,40,1,26/08/2019,2,3,3,-0.100316,51.615167,2,18:15:00.000,POINT (531624.7056996668 192413.3562524172)
2019010201625,2019,30,1,26/08/2019,2,3,6,-0.101392,51.611173,2,11:35:00.000,POINT (531561.7520538694 191967.2682345874)
2019010201632,2019,30,1,26/08/2019,2,3,6,-0.315816,51.542012,2,18:05:00.000,POINT (516892.5955874449 183912.174789089)
2019010201633,2019,30,1,26/08/2019,2,3,6,-0.190235,51.510063,2,01:45:00.000,POINT (525688.7163447818 180567.2481595716)
2019010201638,2019,30,1,23/08/2019,6,3,6,-0.098046,51.439458,2,08:30:00.000,POINT (532289.7786930155 172878.0179940109)
2019010201642,2019,30,1,26/08/2019,2,3,3,-0.066709,51.517381,2,17:32:00.000,POINT (534238.8323952114 181600.2245682032)
2019010201655,2019,30,1,22/08/2019,5,3,7,-0.122417,51.506533,2,18:30:00.000,POINT (530404.7746943389 180293.2504114386)
2019010201655,2019,30,1,22/08/2019,5,3,7,-0.122417,51.506533,2,18:30:00.000,POINT (530404.7746943389 180293.2504114386)
2019010201688,2019,20,1,22/08/2019,5,3,6,-0.087069,51.549845,2,17:00:00.000,POINT (532731.8705723591 185173.2049640454)
2019010201693,2019,30,1,27/08/2019,3,3,7,-0.328096,51.509536,2,00:40:00.000,POINT (516123.5632936787 180281.1027356467)
2019010201704,2019,30,1,05/08/2019,2,2,6,-0.150176,51.485787,3,15:41:00.000,POINT (528536.69387721 177937.1683469537)
2019010201715,2019,30,1,25/08/2019,1,3,6,-0.062919,51.51837,2,14:10:00.000,POINT (534498.8692852882 181717.1577965735)
2019010201718,2019,20,1,02/08/2019,6,3,6,-0.1354,51.510076,1,23:20:00.000,POINT (529493.7615149772 180664.2111080565)
2019010201722,2019,30,1,23/08/2019,6,3,6,-0.102578,51.506438,2,17:45:00.000,POINT (531781.803869312 180318.1918714794)
2019010201745,2019,30,1,13/08/2019,3,3,9,-0.10996,51.523059,2,17:40:00.000,POINT (531221.7824902635 182153.2465795433)
2019010201754,2019,30,1,27/08/2019,3,3,3,-0.315504,51.489932,2,12:18:00.000,POINT (517047.534434762 178121.0587541726)
2019010201780,2019,30,1,27/08/2019,3,3,2,-0.042014,51.511773,2,14:20:00.000,POINT (535968.8420825845 181022.1568139262)
2019010201790,2019,20,1,27/08/2019,3,3,6,-0.060424,51.572357,3,01:00:00.000,POINT (534512.7787953282 187725.2638541978)
2019010201790,2019,20,1,27/08/2019,3,3,6,-0.060424,51.572357,3,01:00:00.000,POINT (534512.7787953282 187725.2638541978)
2019010201806,2019,30,1,27/08/2019,3,3,9,-0.278005,51.490413,2,12:12:00.000,POINT (519649.5772262343 178235.1132065175)
2019010201819,2019,30,1,27/08/2019,3,3,6,-0.098901,51.493015,2,18:22:00.000,POINT (532075.7437559864 178832.1374261738)
2019010201821,2019,30,1,27/08/2019,3,3,6,-0.129658,51.502485,1,14:30:00.000,POINT (529913.7776350782 179830.2329049389)
2019010201828,2019,30,1,27/08/2019,3,2,6,0.002277,51.570306,2,19:04:00.000,POINT (538863.9223281164 187614.3037553447)
2019010201830,2019,30,1,26/08/2019,2,3,9,-0.146272,51.497155,2,15:51:00.000,POINT (528775.7303732971 179208.184475632)
2019010201835,2019,20,1,27/08/2019,3,3,6,-0.135605,51.462679,2,18:15:00.000,POINT (529613.7615488207 175393.1519982318)
2019010201837,2019,30,1,25/08/2019,1,2,3,-0.129337,51.462102,2,15:00:00.000,POINT (530050.7960810532 175340.0909747342)
2019010201844,2019,30,1,27/08/2019,3,3,3,-0.173578,51.379068,2,17:20:00.000,POINT (527207.7685829476 166028.9263716092)
2019010201849,2019,20,1,27/08/2019,3,3,6,-0.046835,51.521692,2,10:30:00.000,POINT (535604.882585382 182116.2342839877)
2019010201853,2019,30,1,27/08/2019,3,3,6,0.083984,51.561211,2,18:25:00.000,POINT (544554.8733128839 186761.1432259164)
2019010201865,2019,30,1,27/08/2019,3,2,2,-0.296463,51.411782,2,15:50:00.000,POINT (518571.5324953772 169460.9956286934)
2019010201867,2019,30,1,27/08/2019,3,3,6,-0.215625,51.508671,2,20:05:00.000,POINT (523930.6317537247 180369.1905166951)
2019010201887,2019,30,1,27/08/2019,3,3,6,-0.018066,51.510984,2,21:34:00.000,POINT (537632.9145039453 180979.1498467357)
2019010201893,2019,30,1,27/08/2019,3,3,6,-0.362311,51.463609,2,21:45:00.000,POINT (513863.4934527457 175120.0566673853)
2019010201913,2019,30,1,20/08/2019,3,3,6,-0.050715,51.520974,2,18:25:00.000,POINT (535337.8432349146 182029.2131416351)
2019010201915,2019,30,1,27/08/2019,3,3,6,-0.021916,51.527902,2,18:35:00.000,POINT (537314.9099224145 182853.2384896643)
2019010201927,2019,20,1,27/08/2019,3,3,6,-0.003634,51.424399,2,07:33:00.000,POINT (538896.8346476171 171378.0375773869)
2019010201929,2019,20,1,27/08/2019,3,3,1,-0.128007,51.50726,2,09:20:00.000,POINT (530014.7803423516 180364.1583337593)
2019010201938,2019,30,1,28/08/2019,4,2,3,-0.072779,51.51017,2,11:35:00.000,POINT (533838.8164760794 180787.2329688592)
2019010201953,2019,20,1,22/08/2019,5,3,6,0.009251,51.562552,2,21:23:00.000,POINT (539370.9013576043 186765.2975213319)
2019010201954,2019,30,1,20/08/2019,3,3,9,-0.142654,51.574749,2,11:49:00.000,POINT (528807.796971146 187843.3226828159)
2019010201963,2019,20,1,23/08/2019,6,2,6,-0.110601,51.48494,2,08:45:00.000,POINT (531286.741787696 177913.1466402557)
2019010201975,2019,20,1,18/08/2019,1,3,6,-0.313784,51.439306,2,17:00:00.000,POINT (517296.5632674833 172493.9335526907)
2019010201979,2019,30,1,28/08/2019,4,3,6,-0.210836,51.515037,2,15:13:00.000,POINT (524245.6533796419 181085.2323647909)
2019010201988,2019,20,1,28/08/2019,4,3,6,-0.101898,51.563009,2,09:17:00.000,POINT (531665.7791410055 186610.3093748358)
2019010201999,2019,20,1,26/08/2019,2,3,6,-0.114051,51.548574,2,11:15:00.000,POINT (530864.8411840952 184983.2865763957)
2019010202003,2019,30,1,27/08/2019,3,2,6,-0.111005,51.500252,2,18:52:00.000,POINT (531214.7534447161 179615.1620454357)
2019010202006,2019,30,1,27/08/2019,3,3,6,-0.2502,51.462268,2,19:30:00.000,POINT (521654.6542584997 175151.029798581)
2019010202012,2019,30,1,28/08/2019,4,3,6,-0.064616,51.473929,2,19:00:00.000,POINT (534511.80195043 176772.1005139696)
2019010202014,2019,30,1,28/08/2019,4,3,6,-0.202335,51.545707,2,19:29:00.000,POINT (524751.6926630328 184510.3396524267)
2019010202018,2019,30,1,28/08/2019,4,3,6,-0.125318,51.542568,2,20:30:00.000,POINT (530100.7882314622 184295.3142821798)
2019010202031,2019,20,1,28/08/2019,4,3,6,-0.021058,51.510792,2,21:10:00.000,POINT (537425.8806194912 180952.1806864493)
2019010202056,2019,30,1,28/08/2019,4,2,2,-0.077731,51.501069,2,23:16:00.000,POINT (533521.7757107513 179766.1402217247)
2019010202091,2019,20,1,28/08/2019,4,3,6,-0.123786,51.519153,2,23:00:00.000,POINT (530273.7917945691 181694.2016934477)
2019010202102,2019,30,1,29/08/2019,5,3,6,-0.011329,51.472461,2,07:07:00.000,POINT (538216.7666053317 176708.0184714657)
2019010202122,2019,30,1,29/08/2019,5,3,3,-0.185072,51.470982,3,09:55:00.000,POINT (526154.7285999295 176230.1590611066)
2019010202124,2019,20,1,29/08/2019,5,3,3,-0.212147,51.506217,2,20:18:00.000,POINT (524178.6502867221 180102.1843457405)
2019010202145,2019,30,1,29/08/2019,5,3,6,-0.215231,51.507685,2,11:40:00.000,POINT (523960.64679242 180260.2093850869)
2019010202169,2019,30,1,29/08/2019,5,3,3,-0.112407,51.476768,2,08:48:00.000,POINT (531184.781506439 177001.1633415138)
2019010202172,2019,30,1,29/08/2019,5,3,6,-0.186244,51.415991,2,08:56:00.000,POINT (526224.7392277705 170112.9704252962)
2019010202204,2019,20,1,29/08/2019,5,3,1,-0.303341,51.537759,2,15:46:00.000,POINT (517768.6319190142 183459.2023693122)
2019010202205,2019,30,1,28/08/2019,4,3,6,-0.160179,51.46125,2,19:20:00.000,POINT (527910.7607640367 175191.0728966973)
2019010202207,2019,20,1,29/08/2019,5,3,6,-0.074734,51.520543,2,14:50:00.000,POINT (533672.8102890048 181937.1688726339)
2019010202235,2019,20,1,29/08/2019,5,3,1,-0.024125,51.532831,2,12:59:00.000,POINT (537146.8839223725 183397.2143051903)
2019010202243,2019,30,1,26/08/2019,2,3,6,-0.173495,51.544137,2,14:35:00.000,POINT (526755.7453894152 184385.2838721165)
2019010202256,2019,20,1,18/07/2019,5,2,2,0.129756,51.569706,2,20:30:00.000,POINT (547699.8688515713 187797.1959801386)
2019010202268,2019,30,1,30/08/2019,6,3,6,-0.111915,51.499503,3,08:50:00.000,POINT (531153.7425300024 179530.2413507082)
2019010202268,2019,30,1,30/08/2019,6,3,6,-0.111915,51.499503,3,08:50:00.000,POINT (531153.7425300024 179530.2413507082)
2019010202288,2019,30,1,03/08/2019,7,3,9,-0.135003,51.564583,2,12:00:00.000,POINT (529366.7892200422 186726.3112599747)
2019010202290,2019,20,1,30/08/2019,6,3,3,-0.114752,51.521167,2,11:10:00.000,POINT (530894.7760391985 181934.2738688203)
2019010202297,2019,30,1,30/08/2019,6,3,6,-0.163654,51.534955,2,09:25:00.000,POINT (527463.7480575711 183381.2880119634)
2019010202313,2019,30,1,30/08/2019,6,2,3,-0.16704,51.551869,2,08:50:00.000,POINT (527181.7876276606 185256.3136642623)
2019010202318,2019,20,1,30/08/2019,6,3,6,-0.094168,51.485259,2,10:28:00.000,POINT (532426.7473678228 177978.1930954689)
2019010202319,2019,30,1,12/08/2019,2,3,6,-0.324202,51.448718,2,09:45:00.000,POINT (516548.5669631448 173523.9816276502)
2019010202341,2019,30,1,15/08/2019,5,2,6,-0.108832,51.522097,2,19:01:00.000,POINT (531302.7981325284 182048.2907290879)
2019010202347,2019,30,1,30/08/2019,6,3,6,-0.135227,51.462754,2,16:40:00.000,POINT (529639.8062940954 175402.1607249758)
2019010202353,2019,30,1,30/08/2019,6,3,2,-0.234891,51.573134,3,15:15:00.000,POINT (522420.7243351394 187505.4107698451)
2019010202363,2019,30,1,29/08/2019,5,3,6,-0.331102,51.459598,2,11:30:00.000,POINT (516041.5466709983 174722.9489606089)
2019010202368,2019,30,1,30/08/2019,6,2,6,-0.217065,51.409665,2,18:36:00.000,POINT (524098.722778865 169356.9090213807)
2019010202395,2019,20,1,30/08/2019,6,3,2,-0.418348,51.505474,2,18:10:00.000,POINT (509870.3755081353 179690.1820931647)
2019010202404,2019,30,1,30/08/2019,6,3,6,-0.170912,51.462857,2,16:10:00.000,POINT (527160.7222912147 175351.1011512034)
2019010202406,2019,20,1,30/08/2019,6,3,6,-0.086611,51.489263,2,15:50:00.000,POINT (532939.7815120168 178437.1334085947)
