accident_index,accident_y,speed_limit,vehicle_type,date,day_of_week,accident_severity,road_type,longitude,latitude,number_of_vehicles,time,geometry
2020010240209,2020,20,1,05/03/2020,5,3,6,-0.082902,51.522035,1,08:30:00.000,POINT (533101.8100413227 182088.2062052976)
2020010240211,2020,30,1,05/03/2020,5,2,6,-0.101547,51.47751,2,13:20:00.000,POINT (531936.7778557951 177103.1732271396)
2020010240237,2020,30,1,20/02/2020,5,2,6,-0.151704,51.519219,1,12:05:00.000,POINT (528336.7269777351 181652.2502056718)
2020010240241,2020,30,1,05/03/2020,5,2,6,0.088285,51.382483,2,16:34:00.000,POINT (545419.8360034402 166895.170392663)
2020010240284,2020,30,1,05/03/2020,5,3,6,-0.160677,51.435242,2,08:35:00.000,POINT (527948.789840707 172298.039717591)
2020010240303,2020,30,1,05/03/2020,5,3,3,-0.269679,51.542897,2,20:19:00.000,POINT (520089.5918210716 184085.2522552509)
2020010240310,2020,20,1,05/03/2020,5,3,2,-0.055844,51.520016,2,18:55:00.000,POINT (534984.8549488459 181913.2146346111)
2020010240320,2020,30,1,05/03/2020,5,3,1,0.017452,51.486727,2,18:30:00.000,POINT (540171.8093823529 178349.0889122586)
2020010240337,2020,30,1,04/03/2020,4,3,6,-0.212959,51.481787,2,04:48:00.000,POINT (524188.6184485242 177384.0853337303)
2020010240372,2020,20,1,04/03/2020,4,3,6,-0.02438,51.472673,2,10:45:00.000,POINT (537309.7734305862 176707.0572037043)
2020010240416,2020,20,1,06/03/2020,6,3,6,-0.021148,51.509382,2,12:25:00.000,POINT (537423.8753380663 180795.2171344416)
2020010240421,2020,20,1,04/03/2020,4,3,6,-0.126226,51.469184,2,10:50:00.000,POINT (530246.7479568308 176133.1529760275)
2020010240428,2020,30,1,06/03/2020,6,2,6,-0.254734,51.455133,2,10:03:00.000,POINT (521358.6071506898 174350.0719039391)
2020010240440,2020,20,1,05/03/2020,5,3,6,-0.234502,51.509793,2,20:10:00.000,POINT (522617.6689269272 180462.1948955869)
2020010240465,2020,30,1,06/03/2020,6,3,6,-0.087825,51.520479,2,18:15:00.000,POINT (532764.8104870482 181906.2379232317)
2020010240498,2020,30,1,06/03/2020,6,2,6,-0.145627,51.514806,1,17:30:00.000,POINT (528770.769130201 181172.1740310886)
2020010240505,2020,20,1,06/03/2020,6,3,6,-0.335206,51.479746,2,11:40:00.000,POINT (515705.5094780587 176957.0301636484)
2020010240512,2020,20,1,06/03/2020,6,3,1,-0.238919,51.499913,2,20:13:00.000,POINT (522337.5971611061 179356.1060020875)
2020010240523,2020,30,1,06/03/2020,6,3,6,-0.162374,51.516257,2,16:15:00.000,POINT (527604.7402447105 181304.2204706894)
2020010240542,2020,30,1,23/02/2020,1,2,6,-0.120991,51.473947,2,17:30:00.000,POINT (530596.7443680466 176672.1281378805)
2020010240546,2020,30,1,06/03/2020,6,3,3,-0.137892,51.524594,2,21:50:00.000,POINT (529279.7571369032 182274.2641970117)
2020010240549,2020,30,1,06/03/2020,6,3,3,-0.185289,51.55182,1,17:00:00.000,POINT (525916.7557436621 185219.3183180373)
2020010240556,2020,30,1,03/03/2020,3,3,6,-0.068177,51.531056,2,09:05:00.000,POINT (534096.8337603664 183118.2336273038)
2020010240562,2020,20,1,06/03/2020,6,3,2,-0.056551,51.511197,2,17:10:00.000,POINT (534961.8517318482 180931.2166421058)
2020010240569,2020,30,1,06/03/2020,6,3,6,-0.063456,51.617495,2,22:00:00.000,POINT (534169.6938898999 192739.2196820798)
2020010240582,2020,20,1,06/03/2020,6,3,6,-0.077471,51.533915,2,23:40:00.000,POINT (533443.8589604323 183419.1834277905)
2020010240588,2020,20,1,07/03/2020,7,2,2,-0.076259,51.527097,2,05:25:00.000,POINT (533547.8520165546 182663.2105193157)
2020010240615,2020,30,1,06/03/2020,6,3,9,-0.033722,51.525258,2,23:45:00.000,POINT (536503.9102924094 182537.1455567526)
2020010240635,2020,30,1,07/03/2020,7,3,6,-0.277131,51.547952,2,12:36:00.000,POINT (519559.612455931 184635.2035566791)
2020010240639,2020,30,1,07/03/2020,7,3,1,-0.42714,51.57691,2,10:00:00.000,POINT (509089.4222703216 187621.2849551401)
2020010240649,2020,20,1,06/03/2020,6,3,3,-0.077848,51.528742,2,09:44:00.000,POINT (533432.8255819906 182843.2427481081)
2020010240657,2020,30,1,07/03/2020,7,3,3,-0.089372,51.505208,2,13:00:00.000,POINT (532701.8234355819 180205.2541222629)
2020010240666,2020,20,1,02/03/2020,2,3,9,-0.077452,51.523088,2,17:55:00.000,POINT (533476.8137334373 182215.2226349246)
2020010240679,2020,30,1,07/03/2020,7,3,3,-0.153389,51.50715,2,17:04:00.000,POINT (528253.6910870458 180307.1792627908)
2020010240686,2020,30,1,07/03/2020,7,3,3,-0.125923,51.439656,2,16:15:00.000,POINT (530351.8104709057 172850.1044254772)
2020010240696,2020,30,1,07/03/2020,7,2,6,-0.199509,51.541284,2,19:27:00.000,POINT (524959.746514339 184023.298827054)
2020010240710,2020,20,1,07/03/2020,7,3,2,-0.08181,51.500687,1,21:13:00.000,POINT (533239.7883535109 179716.2336654587)
2020010240761,2020,30,1,08/03/2020,1,3,1,-0.150518,51.50331,1,02:45:00.000,POINT (528463.7169303619 179885.187754139)
2020010240768,2020,30,1,08/03/2020,1,2,6,0.076739,51.572248,2,09:50:00.000,POINT (544017.8544268407 187974.1864739362)
2020010240782,2020,20,1,07/03/2020,7,2,2,-0.074502,51.499056,2,00:05:00.000,POINT (533751.7712341229 179548.1801790429)
2020010240787,2020,30,1,06/03/2020,6,3,9,-0.048405,51.511286,2,17:50:00.000,POINT (535526.8287042519 180956.1558203577)
2020010240801,2020,30,1,07/03/2020,7,3,6,0.039439,51.597164,2,18:10:00.000,POINT (541355.8607124063 190672.1466254928)
2020010240816,2020,30,1,08/03/2020,1,3,6,-0.27129,51.519036,2,11:10:00.000,POINT (520040.5726249625 181429.1298383194)
2020010240838,2020,30,1,08/03/2020,1,3,6,0.063905,51.443652,2,12:53:00.000,POINT (543531.8211921754 173649.0579110532)
2020010240846,2020,30,1,08/03/2020,1,3,6,-0.166786,51.487873,2,16:43:00.000,POINT (527377.6804146047 178140.1320900273)
2020010240850,2020,20,1,08/03/2020,1,3,2,-0.362645,51.466761,2,16:30:00.000,POINT (513832.4562309695 175470.0586670812)
2020010240871,2020,30,1,08/03/2020,1,3,6,-0.224245,51.438866,3,16:56:00.000,POINT (523520.7005463659 172592.0346398705)
2020010240871,2020,30,1,08/03/2020,1,3,6,-0.224245,51.438866,3,16:56:00.000,POINT (523520.7005463659 172592.0346398705)
2020010240892,2020,20,1,08/03/2020,1,3,6,-0.109324,51.494919,2,20:20:00.000,POINT (531346.7429657909 179025.1288611184)
2020010240920,2020,20,1,09/03/2020,2,3,6,-0.089324,51.422599,2,07:20:00.000,POINT (532944.833161058 171019.0445890105)
2020010240930,2020,20,1,09/03/2020,2,3,6,-0.09929,51.497149,3,08:27:00.000,POINT (532036.803749015 179291.14859027)
2020010240930,2020,20,1,09/03/2020,2,3,6,-0.09929,51.497149,3,08:27:00.000,POINT (532036.803749015 179291.14859027)
2020010240939,2020,30,1,09/03/2020,2,2,6,-0.123894,51.561043,2,09:00:00.000,POINT (530146.8336346007 186352.3418437613)
2020010240955,2020,20,1,09/03/2020,2,3,6,-0.351114,51.435548,2,08:45:00.000,POINT (514711.5182266716 172016.9730403444)
2020010240961,2020,30,1,01/03/2020,1,3,6,-0.179951,51.51101,2,15:25:00.000,POINT (526399.7214516451 180690.2549521383)
2020010240992,2020,20,1,09/03/2020,2,2,6,-0.168775,51.460495,2,08:07:00.000,POINT (527315.7330181132 175092.1487679099)
2020010241055,2020,30,1,09/03/2020,2,3,6,0.166146,51.574184,2,10:30:00.000,POINT (550206.8627679711 188369.2317140906)
2020010241071,2020,30,1,03/03/2020,3,3,6,-0.021746,51.47431,2,07:25:00.000,POINT (537487.7786864487 176894.0326271848)
2020010241096,2020,30,1,29/02/2020,7,2,6,-0.207681,51.455133,2,19:44:00.000,POINT (524627.6400454997 174429.0155369244)
2020010241101,2020,30,1,09/03/2020,2,3,6,-0.284824,51.565061,2,17:25:00.000,POINT (518981.6039087336 186525.2998314984)
2020010241131,2020,30,1,09/03/2020,2,3,6,-0.149167,51.481517,2,23:40:00.000,POINT (528618.750891434 177464.1006981997)
2020010241165,2020,20,1,10/03/2020,3,3,6,-0.129596,51.499426,2,09:20:00.000,POINT (529926.7732106051 179490.1718604188)
2020010241184,2020,30,1,06/03/2020,6,3,6,-0.161767,51.43463,2,08:14:00.000,POINT (527874.7367841472 172228.0822312663)
2020010241199,2020,20,1,09/03/2020,2,3,6,-0.328252,51.503316,2,15:20:00.000,POINT (516128.5358676541 179589.1534961743)
2020010241220,2020,20,1,01/03/2020,1,3,6,-0.14392,51.576262,2,14:10:00.000,POINT (528715.8012014535 188009.3480189165)
2020010241254,2020,30,1,10/03/2020,3,3,6,-0.083103,51.494943,2,13:30:00.000,POINT (533166.7753468197 179075.1348221888)
2020010241278,2020,20,1,10/03/2020,3,3,1,-0.135083,51.496312,2,08:00:00.000,POINT (529554.7574178595 179134.1672843201)
2020010241283,2020,20,1,10/03/2020,3,3,2,-0.183028,51.527487,2,07:20:00.000,POINT (526140.7126013177 182517.2645288493)
2020010241301,2020,30,1,26/02/2020,4,3,6,-0.132579,51.4638,2,22:10:00.000,POINT (529820.7786216604 175523.165758785)
2020010241303,2020,20,1,03/03/2020,3,3,1,-0.213824,51.482502,2,18:25:00.000,POINT (524126.6175420926 177462.1307464895)
2020010241312,2020,30,1,10/03/2020,3,3,6,-0.149054,51.480769,2,18:21:00.000,POINT (528628.699862092 177381.1190012738)
2020010241317,2020,20,1,27/02/2020,5,3,9,-0.098158,51.505323,2,08:05:00.000,POINT (532091.758091065 180202.1618842428)
2020010241320,2020,20,1,09/03/2020,2,3,6,-0.228341,51.468388,2,08:00:00.000,POINT (523156.6207693623 175868.103610623)
2020010241326,2020,30,1,10/03/2020,3,3,6,-0.163517,51.424711,2,21:30:00.000,POINT (527780.7482193214 171122.0132735983)
2020010241333,2020,20,1,08/03/2020,1,3,6,-0.276849,51.476745,2,12:35:00.000,POINT (519765.6008888455 176717.0509111006)
2020010241335,2020,30,1,10/03/2020,3,3,6,-0.091467,51.543002,2,21:00:00.000,POINT (532446.8105202669 184404.2737810163)
2020010241339,2020,30,1,10/03/2020,3,3,2,-0.115176,51.512648,2,23:50:00.000,POINT (530889.7616154798 180986.174348454)
2020010241361,2020,30,1,11/03/2020,4,3,6,-0.187287,51.501924,2,08:05:00.000,POINT (525915.6990847996 179667.2195124251)
2020010241363,2020,20,1,11/03/2020,4,3,6,-0.068267,51.556165,2,07:25:00.000,POINT (534016.8553489544 185910.2692133033)
2020010241374,2020,20,1,31/01/2020,6,3,6,-0.033032,51.523547,2,18:30:00.000,POINT (536556.8885906131 182348.1648788624)
2020010241376,2020,20,1,11/03/2020,4,3,6,0.005101,51.548891,2,09:30:00.000,POINT (539124.9137090597 185238.2684499883)
2020010241381,2020,20,1,10/03/2020,3,3,6,-0.076368,51.542296,2,17:49:00.000,POINT (533495.8500927312 184353.18824206)
2020010241403,2020,20,1,27/02/2020,5,3,6,-0.046767,51.537751,2,00:15:00.000,POINT (535561.9244714309 183902.1630226835)
2020010241406,2020,20,1,11/03/2020,4,2,2,-0.118597,51.517748,1,09:47:00.000,POINT (530637.8075771511 181547.2037949557)
2020010241433,2020,30,1,11/03/2020,4,3,6,-0.172179,51.470071,2,09:10:00.000,POINT (527052.6893135727 176151.1247278166)
2020010241434,2020,30,1,11/03/2020,4,3,6,-0.216263,51.452072,1,09:50:00.000,POINT (524039.6917794909 174074.0657360128)
2020010241435,2020,30,1,05/03/2020,5,3,6,-0.076857,51.398204,2,06:29:00.000,POINT (533882.7720848593 168328.9703769873)
2020010241436,2020,30,1,09/03/2020,2,3,3,-0.111365,51.606137,2,21:05:00.000,POINT (530885.7219514216 191389.348957899)
2020010241442,2020,20,1,11/03/2020,4,3,6,-0.329566,51.433085,2,12:47:00.000,POINT (516215.4817210553 171777.0013551708)
2020010241453,2020,20,1,11/03/2020,4,3,6,-0.104475,51.505192,2,11:45:00.000,POINT (531653.7472909744 180176.2216620355)
2020010241462,2020,30,1,11/03/2020,4,3,6,-0.033887,51.679916,2,14:30:00.000,POINT (536029.8194485479 199735.3722149704)
2020010241465,2020,30,1,10/03/2020,3,2,6,-0.225182,51.512656,2,07:50:00.000,POINT (523256.6859888354 180796.2163071408)
2020010241479,2020,20,1,10/03/2020,3,3,6,-0.014054,51.496878,2,17:25:00.000,POINT (537953.8660631981 179418.0858818723)
2020010241549,2020,30,1,11/03/2020,4,3,6,-0.341581,51.432222,2,15:55:00.000,POINT (515382.492709255 171662.0599115774)
2020010241558,2020,20,1,11/03/2020,4,2,6,-0.020057,51.439479,2,22:21:00.000,POINT (537709.7835736063 173023.9613439469)
2020010241597,2020,20,1,12/03/2020,5,3,6,-0.035075,51.596628,2,09:00:00.000,POINT (536196.8129869375 190471.1800100387)
2020010241604,2020,30,1,10/03/2020,3,3,2,-0.114842,51.512697,2,11:45:00.000,POINT (530912.7965543064 180992.2202441)
2020010241660,2020,30,1,10/03/2020,3,3,1,-0.345894,51.536163,2,14:02:00.000,POINT (514821.5631851064 183214.139585747)
2020010241698,2020,20,1,11/03/2020,4,2,6,-0.174945,51.544663,2,08:00:00.000,POINT (526653.7433924505 184441.2681669809)
2020010241705,2020,30,1,12/03/2020,5,3,9,-0.147472,51.454018,2,06:45:00.000,POINT (528813.8019654067 174409.1053677138)
2020010241731,2020,20,1,12/03/2020,5,3,6,-0.141141,51.548503,1,16:25:00.000,POINT (528986.8215410267 184927.3125884159)
2020010241732,2020,20,1,12/03/2020,5,3,6,-0.102864,51.541523,2,19:50:00.000,POINT (531660.7987111972 184219.246675527)
2020010241751,2020,30,1,12/03/2020,5,2,6,0.000981,51.498062,2,18:30:00.000,POINT (538993.8476645662 179578.1701162798)
2020010241775,2020,30,1,12/03/2020,5,3,6,-0.146808,51.536129,2,22:30:00.000,POINT (528628.7712493479 183541.3011666749)
2020010241801,2020,30,1,13/03/2020,6,3,3,-0.010285,51.506671,2,06:26:00.000,POINT (538185.8680338782 180514.1878140547)
2020010241918,2020,30,1,13/03/2020,6,2,6,-0.169594,51.508016,2,17:41:00.000,POINT (527126.7220705485 180375.2333384157)
2020010241920,2020,20,1,13/03/2020,6,3,6,-0.142329,51.46123,2,16:15:00.000,POINT (529150.7776306856 175220.149864458)
2020010241990,2020,20,1,13/03/2020,6,3,6,-0.180091,51.525211,2,14:50:00.000,POINT (526350.7331858897 182269.226174559)
2020010242010,2020,30,1,09/03/2020,2,2,1,-0.060024,51.376407,2,18:50:00.000,POINT (535117.8276249524 165935.9913166715)
2020010242054,2020,30,1,14/03/2020,7,3,1,0.027855,51.410162,2,08:05:00.000,POINT (541129.7649056341 169855.006854785)
2020010242077,2020,20,1,14/03/2020,7,2,6,-0.110048,51.550857,2,17:15:00.000,POINT (531135.8192304954 185244.3284695395)
2020010242083,2020,20,1,14/03/2020,7,3,6,-0.010521,51.463221,2,09:55:00.000,POINT (538300.7965424726 175682.0453039561)
2020010242086,2020,30,1,13/03/2020,6,2,6,-0.114617,51.588969,2,19:50:00.000,POINT (530709.7806264565 189474.3716615954)
2020010242097,2020,30,1,14/03/2020,7,3,6,0.03678,51.474406,2,16:42:00.000,POINT (541551.777570483 177016.144739094)
2020010242110,2020,30,1,13/03/2020,6,3,6,-0.277064,51.467998,2,18:40:00.000,POINT (519773.5565349292 175743.9907443966)
2020010242144,2020,20,1,14/03/2020,7,3,1,-0.334857,51.421299,2,18:00:00.000,POINT (515877.4884634334 170457.9702373032)
2020010242147,2020,30,1,15/03/2020,1,2,1,-0.018182,51.398998,2,08:07:00.000,POINT (537961.8408523075 168525.984538955)
2020010242150,2020,30,1,15/03/2020,1,2,6,-0.075719,51.61615,2,10:50:00.000,POINT (533324.6995530516 192567.2234825802)
2020010242159,2020,30,1,15/03/2020,1,3,6,-0.139077,51.470414,2,12:50:00.000,POINT (529350.7269352929 176247.17215277)
2020010242175,2020,30,1,15/03/2020,1,3,6,-0.113353,51.521531,2,14:00:00.000,POINT (530990.7868540031 181977.253349116)
2020010242176,2020,20,1,06/03/2020,6,3,6,-0.131176,51.464308,2,19:19:00.000,POINT (529916.7915537759 175582.1427381537)
2020010242212,2020,30,1,15/03/2020,1,3,6,-0.086104,51.505829,2,13:55:00.000,POINT (532926.8109037479 180280.236607012)
2020010242220,2020,20,1,15/03/2020,1,3,1,-0.091307,51.549222,2,18:15:00.000,POINT (532439.8564963298 185096.2493423127)
2020010242224,2020,30,1,15/03/2020,1,3,1,-0.055915,51.373686,2,17:35:00.000,POINT (535411.8103170451 165640.9900058736)
2020010242288,2020,20,1,16/03/2020,2,3,6,-0.061538,51.536971,2,09:20:00.000,POINT (534539.8776166328 183788.1782951527)
2020010242292,2020,20,1,16/03/2020,2,3,6,-0.140514,51.487846,2,07:47:00.000,POINT (529201.6938404379 178183.1295769858)
2020010242317,2020,20,1,16/03/2020,2,2,6,-0.201076,51.470833,2,08:43:00.000,POINT (525043.6395081128 176186.163069136)
2020010242334,2020,30,1,16/03/2020,2,3,6,0.084811,51.58402,2,13:15:00.000,POINT (544539.8709645628 189299.1674792916)
2020010242338,2020,30,1,16/03/2020,2,2,6,-0.148022,51.448964,2,08:27:00.000,POINT (528789.8001257641 173846.1203287225)
2020010242383,2020,30,1,16/03/2020,2,3,6,-0.053549,51.512981,2,16:15:00.000,POINT (535164.8803072504 181135.1378402421)
2020010242389,2020,30,1,16/03/2020,2,3,9,-0.23361,51.532477,2,16:20:00.000,POINT (522618.6765252966 182986.2653707103)
2020010242398,2020,30,1,16/03/2020,2,2,3,-0.00529,51.554688,2,14:20:00.000,POINT (538386.9147744166 185863.2103510075)
2020010242428,2020,30,1,16/03/2020,2,2,6,-0.218137,51.379871,2,18:10:00.000,POINT (524104.7046738786 166041.9217893134)
2020010242437,2020,30,1,17/03/2020,3,3,6,-0.108591,51.384117,2,08:02:00.000,POINT (531715.7472665531 166705.0405601987)
2020010242457,2020,30,1,24/02/2020,2,2,6,-0.149162,51.550248,2,21:00:00.000,POINT (528425.7924810589 185107.2624602917)
2020010242482,2020,30,1,17/03/2020,3,3,6,-0.120047,51.405083,2,09:05:00.000,POINT (530858.818680254 169015.985922001)
2020010242483,2020,20,1,17/03/2020,3,2,6,-0.101439,51.503686,2,10:15:00.000,POINT (531868.7849101739 180014.2110104832)
2020010242489,2020,20,1,06/03/2020,6,2,2,-0.133015,51.417116,2,10:45:00.000,POINT (529922.7977998719 170331.0230616911)
2020010242499,2020,30,1,17/03/2020,3,3,6,-0.113522,51.53139,2,12:00:00.000,POINT (530950.7958585054 183073.3067755766)
2020010242528,2020,30,1,17/03/2020,3,3,6,0.057743,51.404219,2,17:38:00.000,POINT (543226.7741482515 169252.090196204)
2020010242580,2020,20,1,17/03/2020,3,3,2,-0.085481,51.520351,1,13:10:00.000,POINT (532927.7978278797 181896.2559793827)
2020010242585,2020,30,1,15/03/2020,1,3,9,0.058267,51.523338,2,14:30:00.000,POINT (542890.8967394901 182499.1356302748)
2020010242597,2020,30,1,17/03/2020,3,3,3,-0.126178,51.439399,2,15:40:00.000,POINT (530334.8194496452 172821.0721151798)
2020010242605,2020,30,1,17/03/2020,3,3,3,-0.281919,51.516558,3,19:47:00.000,POINT (519309.6146717475 181136.1960169849)
2020010242610,2020,30,1,17/03/2020,3,3,6,-0.130761,51.527286,2,21:45:00.000,POINT (529766.7808284797 182586.2375604163)
2020010242629,2020,20,1,16/03/2020,2,3,9,-0.001806,51.580537,2,08:15:00.000,POINT (538549.8841351864 188744.2785567187)
2020010242631,2020,30,1,17/03/2020,3,3,6,-0.123382,51.478482,2,16:35:00.000,POINT (530417.7736965299 177172.174656265)
2020010242632,2020,30,1,02/03/2020,2,3,6,-0.222349,51.49845,2,18:15:00.000,POINT (523491.6303047306 179221.213240716)
2020010242653,2020,20,1,18/03/2020,4,3,6,-0.007733,51.504064,2,11:00:00.000,POINT (538370.8563511804 180229.1030709884)
2020010242674,2020,20,1,31/01/2020,6,2,9,-0.112629,51.456043,1,20:40:00.000,POINT (531228.76439229 174696.0940416118)
2020010242708,2020,20,1,18/03/2020,4,3,6,-0.088773,51.473723,2,16:03:00.000,POINT (532834.8015336106 176705.1270948313)
2020010242733,2020,20,1,18/03/2020,4,3,9,-0.071763,51.47348,2,16:45:00.000,POINT (534016.7893801278 176709.0759828091)
2020010242748,2020,30,1,18/03/2020,4,2,6,-0.085514,51.575224,2,18:03:00.000,POINT (532765.7964149807 187998.2654699316)
2020010242791,2020,20,1,19/03/2020,5,3,7,-0.08468,51.580993,2,07:20:00.000,POINT (532806.7801014087 188641.314777018)
2020010242794,2020,20,1,19/03/2020,5,3,6,-0.018692,51.572262,2,08:30:00.000,POINT (537404.9095402251 187792.2339724327)
2020010242830,2020,20,1,19/03/2020,5,3,6,-0.103456,51.464465,2,06:25:00.000,POINT (531841.7879664791 175649.1018267376)
2020010242886,2020,30,1,19/03/2020,5,3,2,0.12917,51.570148,2,16:15:00.000,POINT (547657.8289458184 187845.1639203433)
2020010242918,2020,20,1,19/03/2020,5,3,3,-0.163795,51.515704,1,20:54:00.000,POINT (527507.6913326693 181240.2498553274)
2020010242963,2020,30,1,16/03/2020,2,2,3,-0.179537,51.497919,2,08:30:00.000,POINT (526464.6569566298 179235.1966277203)
2020010242966,2020,20,1,20/03/2020,6,3,6,-0.018837,51.583532,2,09:50:00.000,POINT (537360.9019991255 189045.2196000997)
2020010242981,2020,30,1,08/02/2020,7,2,9,-0.106452,51.386483,2,21:08:00.000,POINT (531857.7883177369 166971.9841997578)
2020010242983,2020,30,1,01/03/2020,1,3,1,0.010633,51.596178,1,17:30:00.000,POINT (539363.8529125644 190507.2281467619)
2020010243026,2020,30,1,20/03/2020,6,3,2,-0.370736,51.466747,2,17:00:00.000,POINT (513270.4983426942 175455.9685149065)
2020010243030,2020,30,1,20/03/2020,6,3,2,-0.055327,51.54399,2,16:35:00.000,POINT (534949.8586062249 184580.1432241331)
2020010243049,2020,30,1,19/03/2020,5,3,6,-0.218152,51.467154,2,15:30:00.000,POINT (523867.6401746859 175748.047750374)
2020010243069,2020,40,1,20/03/2020,6,2,6,-0.076006,51.487975,2,22:38:00.000,POINT (533679.7701542204 178313.2009780853)
2020010243111,2020,30,1,21/03/2020,7,2,6,-0.416518,51.578152,2,09:00:00.000,POINT (509822.4502246749 187775.28991946)
2020010243118,2020,30,1,21/03/2020,7,3,6,-0.192696,51.455155,2,09:25:00.000,POINT (525668.6668389441 174457.044398278)
2020010243171,2020,20,1,10/03/2020,3,3,6,-0.103041,51.542453,2,15:33:00.000,POINT (531645.8431594692 184322.3477830245)
2020010243175,2020,30,1,01/03/2020,1,3,6,-0.192933,51.511804,2,16:52:00.000,POINT (525496.7170949884 180756.228979788)
2020010243178,2020,30,1,21/03/2020,7,2,6,-0.012013,51.427886,2,18:18:00.000,POINT (538303.8033610774 171749.9548175691)
2020010243185,2020,30,1,21/03/2020,7,3,2,-0.127251,51.437456,2,17:15:00.000,POINT (530265.7709015177 172603.0992829978)
2020010243199,2020,30,1,21/03/2020,7,3,3,0.058339,51.493615,2,16:45:00.000,POINT (542988.8559815481 179194.0591480556)
2020010243258,2020,40,1,22/03/2020,1,3,6,-0.206629,51.496277,2,15:30:00.000,POINT (524588.6690856196 179006.1808061657)
2020010243322,2020,30,1,23/03/2020,2,3,3,-0.136858,51.568965,2,09:25:00.000,POINT (529225.8070911763 187210.332542593)
2020010243352,2020,20,1,23/03/2020,2,3,6,-0.097045,51.499163,2,16:30:00.000,POINT (532186.8079015252 179519.1597622883)
2020010243410,2020,20,1,23/03/2020,2,3,9,-0.115763,51.55531,2,13:25:00.000,POINT (530726.847157005 185729.2977527155)
2020010243418,2020,30,1,20/02/2020,5,3,6,-0.124629,51.514068,1,16:20:00.000,POINT (530229.7980818381 181127.2325427665)
2020010243459,2020,20,1,05/03/2020,5,3,2,-0.15444,51.510368,2,20:15:00.000,POINT (528171.7321826133 180663.1934927236)
2020010243483,2020,30,1,24/03/2020,3,3,6,-0.286146,51.467691,2,15:15:00.000,POINT (519143.5523132012 175695.0493406939)
2020010243488,2020,30,1,24/03/2020,3,3,6,0.114444,51.578391,2,14:10:00.000,POINT (546610.8461683872 188732.1787476687)
2020010243507,2020,30,1,24/03/2020,3,3,6,-0.125393,51.469827,2,13:50:00.000,POINT (530302.7720691031 176206.1370741228)
2020010243508,2020,20,1,24/03/2020,3,3,6,-0.245563,51.450293,2,18:18:00.000,POINT (522008.6604522767 173827.0659451041)
2020010243512,2020,20,1,19/03/2020,5,3,2,-0.30518,51.408986,2,12:10:00.000,POINT (517972.5251517828 169136.0149164002)
2020010243554,2020,20,1,25/03/2020,4,3,3,-0.162885,51.521103,2,18:45:00.000,POINT (527555.75724291 181842.2254175202)
2020010243614,2020,20,1,25/03/2020,4,3,6,0.226429,51.605233,2,15:30:00.000,POINT (554278.73270764 191947.3391706782)
2020010243632,2020,30,1,26/03/2020,5,3,6,-0.056282,51.46639,2,07:59:00.000,POINT (535112.8145230243 175949.0813864927)
2020010243638,2020,30,1,26/03/2020,5,2,6,-0.088878,51.505667,2,09:19:00.000,POINT (532734.7733374864 180257.1912924429)
2020010243673,2020,40,1,25/03/2020,4,2,1,-0.041729,51.53318,2,08:25:00.000,POINT (535924.907610738 183403.19613361)
2020010243778,2020,30,1,27/03/2020,6,2,6,-0.127293,51.509209,2,18:45:00.000,POINT (530058.782917626 180582.1613815571)
2020010243822,2020,30,1,26/03/2020,5,2,6,-0.051372,51.550813,2,11:52:00.000,POINT (535203.8808317085 185346.1791730348)
2020010243853,2020,30,1,28/03/2020,7,3,6,-0.009121,51.458332,2,11:00:00.000,POINT (538412.8222851586 175141.0270236924)
2020010243861,2020,30,1,28/03/2020,7,3,1,-0.02413,51.386742,2,10:23:00.000,POINT (537584.8407056341 167151.9475315739)
2020010243925,2020,20,1,30/03/2020,2,3,6,-0.015704,51.464541,2,13:00:00.000,POINT (537936.8010308016 175819.0625660911)
2020010243978,2020,50,1,27/03/2020,6,3,6,-0.292523,51.487765,2,11:00:00.000,POINT (518648.5707557686 177917.0352015003)
2020010244029,2020,30,1,31/03/2020,3,3,3,0.061039,51.493433,2,18:20:00.000,POINT (543176.8448181382 179179.0945211198)
2020010244033,2020,30,1,31/03/2020,3,3,2,-0.325576,51.533465,2,15:15:00.000,POINT (516237.5485528421 182946.1566165073)
2020010244036,2020,20,1,31/03/2020,3,3,6,-0.005376,51.463017,2,21:00:00.000,POINT (538658.7927072067 175669.082041308)
2020010244056,2020,40,1,31/03/2020,3,2,1,0.037402,51.593603,2,12:00:00.000,POINT (541225.8217950558 190272.220365573)
2020010244079,2020,30,1,01/04/2020,4,3,6,-0.257216,51.591973,2,13:30:00.000,POINT (520823.7489955339 189563.3238127442)
2020010244095,2020,30,1,01/04/2020,4,3,6,-0.080681,51.546387,2,14:20:00.000,POINT (533184.8426229788 184800.2654999467)
2020010244111,2020,20,1,01/04/2020,4,3,3,-0.068377,51.558352,2,19:05:00.000,POINT (534002.8067949119 186153.2696595289)
2020010244144,2020,30,1,03/03/2020,3,3,9,-0.126114,51.439218,2,06:50:00.000,POINT (530339.7822070653 172801.0582835666)
2020010244154,2020,20,1,01/04/2020,4,3,2,-0.175137,51.542013,2,16:39:00.000,POINT (526647.7815907007 184146.2435803452)
2020010244182,2020,20,1,02/04/2020,5,3,9,-0.097595,51.539577,2,17:00:00.000,POINT (532031.7950731869 184012.3331262401)
2020010244207,2020,20,1,03/04/2020,6,3,6,-0.184228,51.431293,2,05:40:00.000,POINT (526322.7547547414 171818.0666387685)
